structure_name,fullname,species,paper,n_mentions,n_papers,region_class,suitability,unsuitable_reason,class_corrected,region_class_before,audit_stage,final_certainty,final_confidence
SD1,striatal D1 nucleus,,PM39712108,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
SD2,striatal D2 nucleus,,PM39712108,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
sensorimotor nuclei,sensorimotor nuclei,Mouse,PM34551311,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
sensory nuclei,sensory nuclei,,PM34088841,1,1,non_neocortex,suitable,,no,non_neocortex,rule,medium,0.7667
sensory trigeminal nuclei,sensory trigeminal nuclei,,PM35366148,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
sensory-motor ventral thalamus,sensory-motor ventral thalamus,Macaque,PM39700009,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
septal CA2,septal CA2,Mouse,PM39105449,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
septal region,septal region,Mouse,PM41843451,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
septo-olfactory area,septo-olfactory area,,PM32621762,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
septofibrial nuclei,septofibrial nuclei,Mouse,PM38883723,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
septofimbrial nucleus,septofimbrial nucleus,,PM38748575,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
shaft subarea of MDJ,shaft subarea of mesodiencephalic junction,Mouse,PM42184133,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
sheathing subarea of MDJ,sheathing subarea of mesodiencephalic junction,Mouse,PM42184133,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
SL,stratum lucidum,Mouse,PM40981400,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
SLM,stratum lacunosum-moleculare,Mouse,PM38715106,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
SLS,spinal lumbar segment,,PM40912411,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
SM-TH,sensorimotor-related thalamic nuclei,Mouse,PM40240330,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
SMN-thalamus,,Human,PM42281523,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
SNr.m,substantia nigra pars reticulata medial,,PM34616074,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
SolCe,central subnucleus,,PM32669344,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
solitary nucleus,solitary nucleus,,PM35486186,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
solitary tract nucleus (NTS),solitary tract nucleus,Mouse,PM33932866,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
SolM,medial part of the nucleus of the solitary tract,,PM35486186,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
SolVL,ventrolateral subnucleus,,PM32669344,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
SOM+ cDG,somatostatin-expressing contralateral dentate gyrus,,PM35584671,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
somatosensory thalamic regions,,Human,PM36323383,1,1,non_neocortex,suitable,,no,non_neocortex,flash,high,0.95
somatosensory-VP,somatosensory ventral posterior thalamus,Mouse,PM37549297,1,1,non_neocortex,suitable,,no,non_neocortex,flash,high,0.9733
somatostatin+ interneurons,subicular somatostatin+ interneurons,Mouse,PM39658255,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
Sp5O,oral part of rostral spinal trigeminal nucleus,,PM42182250,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
SPFm,,,PM40093135,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
SPFp,,,PM40093135,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
spinal cord (C5 segment),,Macaque,PM38245870,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
spinal cord caudal to injury,spinal cord caudal to injury,Mouse,PM41278832,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
spinal cord laminae,spinal cord laminae,,PM42398504,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
spinal cord proprioceptive afferents,spinal cord proprioceptive afferents,Rat,PM36063483,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
spinal forelimb segments,,Macaque,PM35463202,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
spinal intermediolateral column,spinal intermediolateral column,Rat,PM42327208,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
spinal lamina I,spinal lamina I,Mouse,PM34043943,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
spinal lamina I excitatory interneurons,,,PM36097791,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
spinal lamina II excitatory interneurons,,,PM36097791,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
spinal motor networks,spinal motor networks,Human,PM35131634,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
spinal segments,spinal segments,,PM40060907,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
spinal sensory circuits,,,PM37461440,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
spinal slices,spinal cord,Human,PM42201810,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
spinal superficial laminae,spinal superficial laminae,Mouse,PM36379705,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
spinal ventral horn,spinal ventral horn,Rat,PM34539358,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
SpVc,caudalis division of spinal trigeminal nucleus,,PM32943915,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
sSpC,sacral spinal cord,,PM40777408,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
StA,strial part of the preoptic area,,PM32973466,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
StHy,striohypothalamic nucleus,,PM32973466,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
Stilling's sacral nuclei,,,PM40673947,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
stratum lacunosum moleculare,stratum lacunosum moleculare,Rat,PM35390249,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
StrD,dorsal striatum,Mouse,PM34544763,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
StrD1,,,PM40325910,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
striatal areas,,,PM33613258,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
striatal cholinergic interneurons,striatal cholinergic interneurons,Mouse,PM42362551,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
striatal grafts,striatal grafts,Human,PM36516880,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
striatal INs,striatal interneurons,Mouse,PM35613598,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
StrV,ventral striatum,Mouse,PM34544763,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
Su3,supraoculomotor PAG,,PM35486186,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
Su3C,supraoculomotor cap,,PM35486186,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
SubCD,subceruleus nucleus,Mouse,PM39273133,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
subcoeruleus region of the dorsal pons,subcoeruleus region of the dorsal pons,,PM32639229,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
subcortical forebrain,subcortical forebrain,,PM39614717,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
subcortical glutamatergic,subcortical glutamatergic terminals,Macaque,PM32337749,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
subcortical nuclei,subcortical nuclei,Mouse,PM34905771,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
subincertal zone,subincertal zone,Mouse,PM39233365,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
Subl,subincertal nucleus,,PM36061004,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
submedial nucleus,submedial nucleus,Mouse,PM32532890,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
subnucleus a of cMAO,subnucleus a of caudal medial accessory olive,Mouse,PM32639229,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
subnucleus b of cMAO,subnucleus b of caudal medial accessory olive,Mouse,PM32639229,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
subnucleus c of cMAO,subnucleus c of caudal medial accessory olive,Mouse,PM32639229,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
subparafascicular area,subparafascicular area,,PM35645738,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
subparafascicular nucleus,subparafascicular nucleus of the thalamus,Rat,PM37621862,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
substantia gelatinosa (lamina II),substantia gelatinosa (lamina II),Rat,PM33323835,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
substantia gelatinosa of the SDH,substantia gelatinosa of the spinal dorsal horn,Mouse,PM42455674,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
substantia innominate,substantia innominate,Mouse,PM37558465,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
substantia nigra pars,substantia nigra,Mouse,PM35813503,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
substantia nigra reticulata,substantia nigra reticulata,Mouse,PM33274715,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
SuMm,medial supramammillary nucleus,Rat,PM38052983,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
superficial CA1,superficial CA1,Mouse,PM36040301,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
superficial DH,superficial dorsal horn,,PM39487174,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
superficial dorsal horn,superficial dorsal horn,Mouse,PM33727332,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
superficial dorsal laminae,superficial dorsal laminae,,PM40334752,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
superficial lamina dorsal horn,superficial lamina of the dorsal horn of the spinal cord,,PM39778623,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
superior lateral PBN,superior lateral parabrachial nucleus,Mouse,PM37023756,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
superior salivatory nucleus,superior salivatory nucleus,,PM35366148,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
suprachiasmatic nuclei,suprachiasmatic nuclei,Rat,PM33786741,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
supraoptic nucleus,supraoptic nucleus,Human,PM33157259,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
supraoptic nucleus of the lateral olfactory tegmental nuclei,supraoptic nucleus of the lateral olfactory tegmental nuclei,Mouse,PM37078546,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
supratrigeminal region,supratrigeminal region,Mouse,PM33715169,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
T2-T4 spinal cord,thoracic spinal cord segments 2-4,,PM36413525,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
taenia tecta,,,PM38748575,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
tail striatum,tail striatum,Rat,PM35869680,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
TCC,trigeminocervical complex,Rat,PM38438259,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
TCFO,first-order thalamocortical nucleus,,PM37072918,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
TCHO,higher-order thalamocortical nucleus,,PM37072918,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
tectal graft,tectum,Rat,PM37282449,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
tectal longitudinal column,tectal longitudinal column,Macaque,PM35084433,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
tectal regions,tectal regions,,PM36063145,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
tectal tissue graft,tectum,Rat,PM37282449,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
tegmental nuclei of Gudden,tegmental nuclei of Gudden,Mouse,PM35115485,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
tegmental nucleus,ventral tegmental nucleus,Mouse,PM39647176,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
tegmental regions,tegmental regions,,PM36063145,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
tegmental reticular nucleus,,Mouse,PM34542410,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
tegmentum,,Human,PM38518292,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
Thai,thalamus,Mouse,PM36824753,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
thalamic complex,thalamic complex,Mouse,PM36497060,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
thalamic excitatory nuclei,thalamic excitatory nuclei,Mouse,PM42142650,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
thalamic nuclei near the midline,thalamic nuclei near the midline,Mouse,PM32699360,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
thalamus reticular,,,PM33711828,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
thoracic dorsal horn,thoracic dorsal horn,Mouse,PM39273133,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
thoracic gray matter,thoracic gray matter,,PM34686337,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
thoracic T1-T2,thoracic T1-T2 spinal segments,,PM34686337,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
thoracic T1–T2,,Mouse,PM36823038,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
TnA,,,PM37553864,1,1,non_neocortex,suitable,,no,non_neocortex,flash,medium,0.79
triangular nucleus of the septum,,,PM38748575,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
trigeminal brainstem nuclei,trigeminal brainstem nuclei,Human,PM33029786,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
trigeminal complex,trigeminal complex,Mouse,PM36096667,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
trigeminal dorsal horn,,,PM34234018,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
trigeminal mesencephalic nucleus,mesencephalic trigeminal nucleus,,PM40663610,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
trigeminal nuclear complex,trigeminal nuclear complex,,PM38289187,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
trigeminal oral subnucleus,,,PM34611777,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
TRN core,thalamic reticular nucleus core subregion,Mouse,PM36095204,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
TRN edge,thalamic reticular nucleus edge subregion,Mouse,PM36095204,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
TSvl,torus semicircularis pars ventralis lateralis,,PM38289191,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
TUB,olfactory tubercle,Human,PM38844444,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,0.95
tuberal area,tuberal area,,PM37029761,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
TuLH,tuberal lateral hypothalamus,Rat,PM35934753,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
upper spinal cord,,Rabbit,PM30998432,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
uvula-nodulus,,,PM39440253,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
V.o.p.,ventral oral posterior nucleus of the thalamus,Human,PM39773021,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
V0C interneurons,V0C interneurons,Mouse,PM34319911,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
V2a INs,V2a interneurons,,PM41494035,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
VAL thalamus,Ventral Anterior Lateral thalamus,Marmoset,PM40667064,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
VAm,medial VA (putative VAmc),Macaque,PM40233749,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
vascular organ of the lamina terminalis,,Mouse,PM39647176,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
VB nucleus,VB nucleus,Mouse,PM36497060,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
vBF,ventral basal forebrain,Mouse,PM36631846,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
vCA2,ventral CA2,Mouse,PM40840443,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
vCA3a,ventral CA3a,Mouse,PM40840443,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
vCA3c,ventral CA3c,Mouse,PM40840443,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
ventral alBST,ventral anterolateral bed nucleus of the stria terminalis,Rat,PM34277897,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
ventral anterior thalamic nucleus,ventral anterior thalamic nucleus,Human,PM34766648,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
ventral ATN,ventral anterior thalamic nucleus,Mouse,PM37461601,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
ventral claustrum,ventral claustrum,Macaque,PM33939798,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
ventral hilus,ventral hilus,Mouse,PM40161709,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
ventral lamella of the PO,ventral lamella of the principal olive,,PM38514616,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
ventral lateral nucleus of the thalamus,ventral lateral nucleus of the thalamus,,PM34417283,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
ventral lateral posterior nucleus,ventral lateral posterior nucleus,Human,PM35973564,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
ventral medial nucleus of the thalamus,ventral medial nucleus of thalamus,Mouse,PM36104279,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
ventral medulla oblongata,ventral medulla oblongata,Human,PM33029116,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
ventral MGB,ventral medial geniculate body,Mouse,PM33157020,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
ventral motor thalamic nuclei,ventral motor thalamic nuclei,Rat,PM33113247,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
ventral NAcSh,ventral nucleus accumbens shell,,PM33548029,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
ventral nucleus of the trapezoid body,ventral nucleus of the trapezoid body,Rat,PM38636186,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
ventral PAG,ventral periaqueductal gray,,PM35838792,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
ventral parafacial region,,,PM32656849,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
ventral pole of HP,ventral pole of hippocampus,,PM36855269,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
ventral posterior inferior nucleus,ventral posterior inferior nucleus,,PM36966483,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
ventral posterior lateral nucleus,ventral posterior lateral nucleus,,PM36966483,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
ventral posterior medial nucleus,ventral posterior medial nucleus,,PM36966483,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
ventral posterior nucleus,ventral posterior nucleus,Human,PM35973564,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
ventral posterolateral nucleus,ventral posterolateral nucleus (VPL),Human,PM36207560,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
ventral posterolateral nucleus of thalamus,ventral posterolateral nucleus of thalamus,,PM41239130,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
ventral posterolateral thalamus,ventral posterolateral thalamus,Rat,PM32536874,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
